QID279_Choice13,"When we fail to meet our reliability targets, our users are dissatisfied with the reliability of our services.","Cuando no logramos alcanzar nuestros objetivos de confiabilidad, nuestros usuarios están insatisfechos con la confiabilidad de nuestros servicios.","Quando não conseguimos atingir nossas metas de confiabilidade, nossos usuários ficam insatisfeitos com a confiabilidade de nossos serviços.","信頼性目標値を達成できなかった場合、ユーザーはサービスの信頼性に不満を持つ可能性がある。","当我们无法实现可靠性目标时，用户对我们服务的可靠性会感到不满。","Lorsque nous ne parvenons pas à atteindre nos objectifs de fiabilité, nos utilisateurs sont insatisfaits de la fiabilité de nos services."
QID279_Choice14,"Our services consistently meet reliability targets.","Nuestros servicios cumplen consistentemente con los objetivos de confiabilidad.","Nossos serviços cumprem consistentemente as metas de confiabilidade.","私たちのサービスは、常に信頼性目標値を達成するよう努力している。","我们的服务始终符合可靠性目标。","Nos services répondent systématiquement à des objectifs de fiabilité."
QID279_QuestionText,"<p><b></b></p>For the <b>primary application or service</b> you work on, please rate how strongly you agree or disagree with each of the following statements.<br><br>These statements refer to <b>targets for reliability,</b>&nbsp;such as <b>Service Level Objectives (SLO)</b>.<br><p><i></i></p>","<p><b></b></p>Con respecto a la <b>aplicación o servicio principal</b> en el que trabajas, por favor califica qué tan fuertemente estás de acuerdo o en desacuerdo con cada una de las siguientes afirmaciones.<br><br>Estas afirmaciones se refieren a <b>objetivos de confiabilidad,</b>&nbsp;tales como <b>Objetivos de Nivel de Servicio (SLO)</b>.<br><p><i></i></p>","<p><b></b></p> Para o <b>aplicativo ou serviço principal</b> em que você trabalha, avalie o quanto você concorda ou discorda de cada uma das seguintes afirmações.<br><br>Essas afirmações referem-se a <b>alvos de confiabilidade,</b>&nbsp;como <b>Objetivos de Nível de Serviço (SLO)</b>.<br><p><i></i></p>","<p><b></b></p>あなたが携わっている<b>主要なアプリケーションまたはサービス</b>について、以下の文章についてどの程度同意するかを選択してください。<br><br>これらの文章は、<b>SLO（サービスレベル目標）</b>のような<b>信頼性ターゲットに</b>関するものです。<br><p><i></i></p>","<p><b></b></p>对于您负责的<b>主要应用程序或服务</b>，请评价您对以下说法同意或不同意的程度。<br><br>这些说法指的是<b>可靠性目标</b>&nbsp;，例如<b>服务级别目标 (SLO)</b>。<br><p><i></i></p>","<p><b></b></p>Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, veuillez indiquer dans quelle mesure vous êtes d’accord ou en désaccord avec chacun des énoncés suivants. <br><br>Ces énoncés font référence à des <b>objectifs de fiabilité,</b>&nbsp;tels que <b>les objectifs de niveau de service (SLO).</b><br><p><i></i></p>"
QID280_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID280_Answer2,"Mostly Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID280_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID280_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID280_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID280_Answer6,"Mostly Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID280_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID280_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID280_Choice4,"My team can deploy and release our product or service on demand, independently of other services it depends upon.","Mi equipo puede implementar y lanzar nuestro producto o servicio a demanda, de manera independiente de otros servicios de los que dependa.","Minha equipe pode implementar e lançar nosso produto ou serviço sob demanda, independentemente de outros serviços dos quais ele depende.","私のチームは、他のサービスに依存することなく、オンデマンドで製品やサービスをデプロイし、リリースすることができる。","我的团队可以根据需求部署和发布我们的产品或服务，与其所依赖的其他服务彼此独立。","Mon équipe peut déployer et publier notre produit ou service à la demande, indépendamment des autres services dont elle dépend."
QID280_Choice5,"We can do most of our testing on demand, without requiring an integrated test environment.","Podemos realizar la mayor parte de nuestras pruebas a demanda, sin necesidad de un entorno de prueba integrado.","Podemos fazer a maior parte de nossos testes sob demanda, sem precisar de um ambiente de teste integrado.","統合テスト環境を必要とせず、ほとんどのテストをオンデマンドで行うことができる","我们可以按需进行大部分测试，无需集成测试环境。","Nous pouvons effectuer la plupart de nos tests à la demande, sans avoir besoin d’un environnement de test intégré."
QID280_QuestionText,"Think about how your <b>team</b> and <b>work</b> are structured.&nbsp;<div><strong><br></strong><div>For the&nbsp;<span style=""font-weight: bolder;"">primary application or service</span>&nbsp;you work on, please rate how strongly you agree or disagree with the following statements.<div><div><br></div><div><br></div></div></div></div>","Piensa en cómo está estructurado tu <b>equipo</b> y tu <b>trabajo</b>.&nbsp;<div><strong><br></strong><div>Para el&nbsp;<span style=""font-weight: bolder;"">servicio o aplicación principal</span>&nbsp;en el que trabajas, por favor califica qué tan fuertemente estás de acuerdo o en desacuerdo con las siguientes afirmaciones.<div><div><br></div><div><br></div></div></div></div>","Pense em como sua <b>equipe</b> e seu <b>trabalho</b> estão estruturados. ➘<div> ➘<div>Para o <span style=""font-weight: bolder;"">aplicativo ou serviço principal</span> em que você trabalha, avalie o quanto você concorda ou discorda das seguintes afirmações.➘<div>➘<div> </div>➘➘<div> </div>➘</div>➘</div>➘</div>➘","あなたの<b>チーム</b>と<b>仕事</b>がどのように構成されているか考えてみてください。&nbsp;<div><strong><br></strong><div>あなたが&nbsp;<span style=""font-weight: bolder;"">携わっている主なアプリケーションまたはサービス</span>&nbsp;について、以下の記述にどの程度同意するか、または同意しないかを評価してください。<div><div><br></div><div><br></div></div></div></div>","思考您的<b>团队</b>和<b>工作</b>是如何构建的。&nbsp;<div><strong><br></strong><div>对于您负责的&nbsp;<span style=""font-weight: bolder;"">主要应用程序和服务</span>&nbsp;，请评价您对以下说法的同意或不同意的程度。<div><div><br></div><div><br></div></div></div></div>","Réfléchissez à la façon dont votre <b>équipe</b> et votre <b>travail</b> sont structurés.&nbsp;<strong><br></strong><div><div>Pour l’application ou le&nbsp;service <span style=""font-weight : bolder ;"">primary</span> sur lequel vous travaillez, veuillez indiquer dans quelle mesure vous êtes d’accord ou en désaccord avec les affirmations suivantes.&nbsp;<div><div><br></div><div><br></div></div></div></div>"
QID281_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID281_Answer2,"Mostly Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID281_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID281_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID281_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID281_Answer6,"Mostly Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID281_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID281_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID281_Choice7,"Tests to help us discover security problems are run throughout the software development process. ","Se ejecutan pruebas para ayudarnos a descubrir problemas de seguridad a lo largo del proceso de desarrollo de software.","Os testes que nos ajudam a descobrir problemas de segurança são executados durante todo o processo de desenvolvimento do software.","セキュリティ問題を発見するためのテストは、ソフトウエア開発プロセス全体を通じて実施される。","测试将贯穿整个软件开发过程，帮助我们发现安全问题。","Des tests sont effectués tout au long du processus de développement logiciel pour nous aider à détecter les problèmes de sécurité."
QID281_Choice8,"Information Security has made easy-to-consume pre-approved libraries, packages, and/or toolchains and processes for developers and IT operations.","El equipo de Seguridad de la Información ha creado bibliotecas, paquetes y/o herramientas preaprobadas fáciles de utilizar, así como procesos para desarrolladores y operaciones de TI.","A Segurança da Informação facilitou o consumo de bibliotecas, pacotes e/ou cadeias de ferramentas e processos pré-aprovados para desenvolvedores e operações de TI.","情報セキュリティ部門は、開発者と IT 運用担当者が簡単に利用できる、あらかじめ承認済みのライブラリ、パッケージ、ツールチェーン、プロセスを提供している。","信息安全为开发人员和 IT 运营提供了易于使用的预批准代码库、软件包和/或工具链及流程。","La sécurité de l’information a créé des bibliothèques, des packages et/ou des chaînes d’outils et des processus pré-approuvés faciles à utiliser pour les développeurs et les opérations informatiques."
QID281_Choice9,"Our information security team works with us throughout the development process.","Nuestro equipo de seguridad de la información trabaja con nosotros durante todo el proceso de desarrollo.","Nossa equipe de segurança da informação trabalha conosco durante todo o processo de desenvolvimento.","情報セキュリティチームは、開発プロセス全体を通して連携して作業を行う。","在整个开发过程中，我们的信息安全团队与我们通力合作。","Notre équipe de sécurité de l’information travaille avec nous tout au long du processus de développement."
QID281_QuestionText,"&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;"
QID282_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID282_Answer2,"Mostly Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID282_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID282_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID282_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID282_Answer6,"Mostly Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID282_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID282_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID282_Choice5,"All significant changes must be approved by a senior manager prior to implementation.","Todas las cambios significativos deben ser aprobados por un gerente senior antes de su implementación.","Todas as mudanças significativas devem ser aprovadas por um gerente sênior antes da implementação.","すべての重要な変更は、実施前に上級管理者の承認を得なければならない。","所有重大变更在实施前必须获得高级管理层的批准。","Tous les changements importants doivent être approuvés par un cadre supérieur avant leur mise en œuvre."
QID282_Choice9,"Production changes must be approved by an external body (for example, change approval board) before implementation or deployment.","Los cambios en producción deben ser aprobados por un organismo externo (por ejemplo, un comité de aprobación de cambios) antes de su implementación o despliegue.","As alterações na produção devem ser aprovadas por um órgão externo (por exemplo, um conselho de aprovação de alterações) antes da implementação ou implantação.","本番環境での変更は、実施または配備の前に、外部機関（例えば、変更承認委員会）によって承認されなければならない。","生产变更在实施或部署前必须获得外部机构（如变更审批委员会）的批准。","Les modifications apportées à la production doivent être approuvées par un organisme externe (par exemple, un comité d’approbation des modifications) avant la mise en œuvre ou le déploiement."
QID282_QuestionText,"Think about your <b>organization</b> and rate how strongly you agree or disagree with the following statements.","Piensa en tu <b>organización</b> y califica qué tan fuertemente estás de acuerdo o en desacuerdo con las siguientes afirmaciones.","Pense em sua <b>organização</b> e avalie o quanto você concorda ou discorda das seguintes afirmações.","あなたの<b>組織</b>について、以下の記述にどの程度同意するか、または同意しないかを評価してください。","思考您的<b>组织</b>，评价您对以下说法同意或不同意的程度。","Pensez à votre <b>organisation</b> et évaluez dans quelle mesure vous êtes d’accord ou en désaccord avec les énoncés suivants."
QID283_Choice21,"&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;"
QID283_Label1,"0%","0%","0%","0","0%","0%"
QID283_Label2,"100%","100%","100%","1","100%","100%"
QID283_LabelNA,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、もしくは該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID283_QuestionText,"<p>For the <b>primary application or service</b> you work on, what percentage of changes to production or released to users <b>result in degraded service</b> (for example, lead to service impairment or service outage) and subsequently require remediation (for example, require a hotfix, rollback, fix forward or patch), if at all?➘</p>","Para la <b>aplicación o servicio principal</b> en el que trabajas, ¿qué porcentaje de cambios en producción o productos enviados a los usuarios <b>resultan en un servicio degradado</b> (por ejemplo, provocan una disminución del rendimiento o una interrupción del servicio) y posteriormente requieren una corrección (por ejemplo, un hotfix, rollback, fix forward o parche), si es que ocurre alguno?➘</p>","<p>No <b>aplicativo ou serviço principal</b> em que você trabalha, que porcentagem de alterações na produção ou liberadas para os usuários <b>resultam em serviço degradado</b> (por exemplo, levam à redução do serviço ou à interrupção do serviço) e, subsequentemente, exigem correção (por exemplo, exigem um hotfix, reversão, correção ou patch), se for o caso?➘</p>","<p>あなたが携わっている<b>主要なアプリケーションまたはサービス</b>について、本番環境への変更またはユーザーへのリリースのうち、<b>サービス低下</b>（例えば、サービス障害またはサービス停止につながる）につながり、その後、修復（例えば、ホットフィックス、ロールバック、フィックスフォワードまたはパッチが必要）が必要になる割合はどれくらいですか？➘</p>","<p>对于您负责的<b>主要应用程序或服务</b>，大约有多大比例的生产更改或向用户发布的更改会<b>导致服务质量的下降</b>（例如，导致服务受损或中断）并随后需要补救（例如，需要热修复、回滚、前向修复或补丁），如有的话？➘</p>","<p>Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, quel pourcentage de modifications apportées à la production ou mises à la disposition des utilisateurs <b>entraînent une dégradation du service</b> (par exemple, une panne de service ou une interruption de service) et nécessitent par la suite une correction (par exemple, nécessitent un correctif, une restauration, un correctif en avant ou un correctif), le cas échéant ?➘</p>"
QID284_Choice1,"More than six months","Más de seis meses","Mais de seis meses","6ヶ月以上","六个月以上","Plus de six mois"
QID284_Choice4,"One to six months","Entre un mes y seis meses","Entre um mês e seis meses","1ヶ月以上6ヶ月未満","一至六个月","Entre un mois et six mois"
QID284_Choice5,"One week to one month","Entre una semana y un mes","Entre uma semana e um mês","1週間以上1ヶ月未満","一周至一个月","Entre une semaine et un mois"
QID284_Choice6,"One day to one week","Entre un día y una semana","Entre um dia e uma semana","1日以上1週間未満","一天至一周","Entre un jour et une semaine"
QID284_Choice7,"Less than one day","Menos de un día","Menos de um dia","1日未満","不到一天","Moins d'un jour"
QID284_Choice8,"Less than one hour","Menos de una hora","Menos de uma hora","1時間未満","不到一小时","Moins d'une heure"
QID284_Choice9,"I don’t know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID284_QuestionText,"For the <b>primary application or service</b> you work on, how long does it generally take to restore service after<b> a change to production or release to users results in degraded service</b> (for example, lead to service impairment or service outage) and subsequently require remediation (for example, require a hotfix, rollback, fix forward, or patch)?","Para la <b>aplicación o servicio principal</b> en el que trabajas, ¿cuánto tiempo suele tomar restaurar el servicio después de que <b>un cambio en producción o un producto lanzado a los usuarios resulte en un servicio degradado</b> (por ejemplo, provoque una disminución del rendimiento o una interrupción del servicio) y posteriormente requiera una corrección (por ejemplo, un hotfix, rollback, fix forward o parche)?","Para o <b>aplicativo ou serviço principal</b> em que você trabalha, quanto tempo geralmente leva para restaurar o serviço depois que uma alteração na produção ou liberação para os usuários resulta em um serviço degradado (por exemplo, leva a uma deficiência ou interrupção do serviço) e, subsequentemente, exige correção (por exemplo, exige um hotfix, reversão, correção ou patch)?","あなたが携わっている<b>主要なアプリケーションまたはサービス</b>について、<b>本番環境への変更またはユーザーへのリリースによってサービスが低下</b>し（たとえば、サービス障害やサービス停止につながる）、その後、修復（たとえば、ホットフィックス、ロールバック、フィックスフォワード、パッチが必要）が必要になった場合、通常、サービスの復旧にはどれくらいの時間がかかりますか？","对于您负责的<b>主要应用程序或服务</b>，在<b>生产更改或向用户发布的更改导致服务质量下降</b> （例如，导致服务受损或服务中断）并随之需要补救（例如，需要热修复、回滚、向前修复或补丁）之后，恢复服务一般需要多长时间？","Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, combien de temps faut-il généralement pour rétablir le service après<b> qu’une modification de la production ou de la mise à disposition des utilisateurs a entraîné une dégradation du service</b> (par exemple, une interruption de service ou une interruption de service) et nécessite par la suite une correction (par exemple, nécessite un correctif, une restauration, un correctif en avant ou un correctif) ?"
QID285_Choice4,"&nbsp","&nbsp","&nbsp;","&nbsp","&nbsp","&nbsp"
QID285_Label1,"0%","0%","0%","0","0%","0%"
QID285_Label2,"100%","100%","100%","1","100%","100%"
QID285_LabelNA,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","I don't know or NA","我不知道或不适用","Je ne sais pas ou n/c"
QID285_QuestionText,"For the <b>primary application or service</b> you work on, approximately how many deployments in the <b>last 6 months</b> were not planned but were performed to address a user-facing bug in the application?","Para la <b>aplicación o servicio principal</b> en la que trabajas, ¿aproximadamente cuántas implementaciones en los <b>últimos 6 meses</b> no estaban planificadas pero se realizaron para abordar un error que afectaba a los usuarios en su aplicación?","Para o  <b>aplicativo ou serviço principal</b> em que você trabalha, aproximadamente quantas implantações nos <b>últimos 6 meses</b> não foram planejadas, mas foram realizadas para solucionar um bug no aplicativo voltado para o usuário?","あなたが携わっている<b>主要なアプリケーションまたはサービス</b>について、<b>過去6カ月間</b>に、計画されたものではなく、アプリケーションのユーザー向けのバグに対処するために実施されたデプロイがおよそいくつありましたか？","对于您负责的<b>主要应用程序或服务</b>，在<b>过去 6 个月</b>中，大约有多少次部署不是计划内的，而是为了解决应用程序中面向用户的错误？","Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, combien de déploiements au <b>cours des 6 derniers mois</b> n’ont pas été planifiés, mais ont été effectués pour résoudre un bogue utilisateur dans l’application ?"
QID286_Choice1,"More than six months","Más de seis meses","Mais de seis meses","6ヶ月以上","六个月以上","Plus de six mois"
QID286_Choice4,"Between one month and six months","Entre un mes y seis meses","Entre um mês e seis meses","1ヶ月以上6ヶ月未満","一个月至六个月","Entre un mois et six mois"
QID286_Choice5,"Between one week and one month","Entre una semana y un mes","Entre uma semana e um mês","1週間以上1ヶ月未満","一周至一个月","Entre une semaine et un mois"
QID286_Choice6,"Between one day and one week","Entre un día y una semana","Entre um dia e uma semana","1日以上1週間未満","一天至一周","Entre un jour et une semaine"
QID286_Choice7,"Less than one day","Menos de un día","Menos de um dia","1日未満","不到一天","Moins d'un jour"
QID286_Choice8,"Less than one hour","Menos de una hora","Menos de uma hora","1時間未満","不到一小时","Moins d'une heure"
QID286_Choice9,"I don’t know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID286_QuestionText,"For the <b>primary application or service</b> you work on, what is your <b>lead time for changes</b> (i.e., how long does it take to go from code committed to code successfully running in production)?","Para el <b>servicio o aplicación principal</b> en el que trabajas, ¿cuál es tu <b>plazo de ejecución para cambios</b> (es decir, cuánto tiempo transcurre desde que se realiza el código hasta que se ejecuta correctamente en producción)?","Para o aplicativo ou serviço principal em que você trabalha, qual é o seu <b>lead time para mudanças</b> (ou seja, quanto tempo leva para ir do código confirmado ao código executado com sucesso na produção)?","あなたが携わっている<b>主要なアプリケーションやサービス</b>について、<b>変更のリードタイム</b>はどのくらいですか？","对于您负责的<b>主要应用程序或服务</b>，您的<b>更改所需前置时间</b>是多久（即从提交代码到代码成功运行于生产环境需要多长时间）？","Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, quel est votre <b>délai pour les modifications</b> (c’est-à-dire combien de temps faut-il pour passer du code validé au code exécuté avec succès en production) ?"
QID287_Choice1,"Fewer than once per six months","Menos de una vez cada seis meses","Menos de uma vez a cada seis meses","半年に1回以下","每六个月不到一次","Moins d'une fois tous les six mois"
QID287_Choice2,"Between once per month and once every 6 months","Entre una vez por mes y una vez cada seis meses","Entre uma vez por mês e uma vez a cada 6 meses","月1回以上6ヶ月に1回未満","每月一次到每六个月一次之间","Entre une fois par mois et une fois tous les 6 mois"
QID287_Choice3,"Between once per week and once per month","Entre una vez por semana y una vez por mes","Entre uma vez por semana e uma vez por mês","週1回以上月1回未満","每周一次至每月一次","Entre une fois par semaine et une fois par mois"
QID287_Choice4,"Between once per day and once per week","Entre una vez por día y una vez por semana","Entre uma vez por dia e uma vez por semana","日1回以上週1回未満","每天一次至每周一次","Entre une fois par jour et une fois par semaine"
QID287_Choice5,"Between once per hour and once per day","Entre una vez por hora y una vez por día","Entre uma vez por hora e uma vez por dia","1時間に1回から1日に1回","每小时一次至每天一次","Entre une fois par heure et une fois par jour"
QID287_Choice6,"On demand (multiple deploys per day)","A demanda (múltiples implementaciones al día)","Sob demanda (várias implantações por dia)","オンデマンド（1日に複数回実施）","按需部署（每天多次部署）","A la demande (plusieurs déploiements à la journée)"
QID287_Choice7,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID287_QuestionText,"<p>For the <b>primary application or service</b> you work on, how often does your organization <b>deploy code to production</b> or release it to end users?</p>","<p>Para el <b>servicio o aplicación principal</b> en el que trabajas, ¿con qué frecuencia tu organización <b>implementa código en producción</b> o lo libera para los usuarios finales??</p>","<p>Para o <b>aplicativo ou serviço principal</b> em que você trabalha, com que frequência sua organização <b>implanta código em produção</b> ou o libera para os usuários finais?","<p>あなたが携わっている<b>主要なアプリケーションやサービス</b>について、あなたの組織はどれくらいの頻度でコードを<b>本番環境にデプロイ</b>したり、エンドユーザーにリリースしていますか？</p>","<p>对于您负责的<b>主要应用程序或服务</b>，贵组织<b>部署代码到生产环境</b>或向最终用户发布代码的频率是多少？</p>","<p>Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, à quelle fréquence votre organisation déploie-t-elle du <b>code en production</b> ou le publie-t-elle pour les utilisateurs finaux ?</p>"
QID288_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID288_Answer2,"Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID288_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID288_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID288_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID288_Answer6,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID288_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID288_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID288_Choice5,"Everyone in our engineering org has visibility into the progress of pending database changes.","Todos en nuestra organización de ingeniería pueden ver el progreso de los cambios pendientes en la base de datos.","Todos em nossa organização de engenharia têm visibilidade do progresso das alterações pendentes no banco de dados.","エンジニアリング組織では全員が、保留中のデータベース変更の進捗状況を確認できる。","我们工程部的每个人都能看到待处理的数据库更改进度。","Tous les membres de notre équipe d’ingénierie ont une visibilité sur l’avancement des modifications de base de données en attente."
QID288_Choice6,"Production database changes are managed in the same way as production application changes.","Los cambios en la base de datos de producción se gestionan de la misma manera que los cambios en la aplicación de producción.","As alterações no banco de dados de produção são gerenciadas da mesma forma que as alterações nos aplicativos de produção.","本番環境のデータベース変更は、本番アプリケーションの変更と同じように管理される。","我们以同样的管理方式更改生产数据库与生产应用程序。","Les modifications apportées à la base de données de production sont gérées de la même manière que les modifications apportées à l’application de production."
QID288_QuestionText,"&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;","&nbsp;"
QID289_Answer1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID289_Answer2,"Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID289_Answer3,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID289_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID289_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID289_Answer6,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID289_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID289_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID289_Choice1,"On my team, our tool choices are based on what is best for the people who use the tools.","En mi equipo, la elección de las herramientas se basa en lo que es mejor para las personas que las utilizan.","Na minha equipe, nossas escolhas de ferramentas são baseadas no que é melhor para as pessoas que as utilizam.","私のチームでは、ツールの選択は、ツールを使用する人々にとって何が最善であるかに基づいている。","在我的团队中，我们选择工具的依据是，对使用工具的人最有利的是什么。","Dans mon équipe, nos choix d’outils sont basés sur ce qui est le mieux pour les personnes qui les utilisent."
QID289_Choice7,"On my team, we can decide which tools we use.","En mi equipo, podemos decidir qué herramientas utilizar.","Na minha equipe, podemos decidir quais ferramentas usaremos.","私のチームでは、どのツールを使うかは自分たちで決めることができる。","在我的团队中，我们可以决定使用哪些工具。","Dans mon équipe, nous pouvons décider des outils que nous utilisons."
QID289_QuestionText,"<p></p><p>Think about the <b>tools you use</b> to do your work. To what extent do you agree with the following statements?</p>","<p></p><p>Piensa en las <b>herramientas que utilizas</b> para realizar tu trabajo. ¿En qué medida estás de acuerdo con las siguientes afirmaciones?</p>","<p></p><p>Pense nas <b>ferramentas que você usa</b> para fazer seu trabalho. Até que ponto você concorda com as seguintes afirmações?</p>","<p></p><p>あなたが<b>仕事に使うツール</b>についてお聞きします。以下の文章にどの程度同意しますか？</p>","<p></p><p>思考您工作中<b>使用的工具</b>。您在多大程度上同意以下说法？","<p></p><p>Pensez aux <b>outils que vous utilisez</b> pour faire votre travail. Dans quelle mesure êtes-vous d’accord avec les affirmations suivantes ?</p>"
QID290_Answer1,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID290_Answer2,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID290_Answer3,"Slightly agree","Ligeramente de acuerdo","Concordo um pouco","ややそう思う","略微同意","Un peu d'accord"
QID290_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID290_Answer5,"Slightly disagree","Ligeramente en desacuerdo","Discordo um pouco","ややそう思わない","略微不同意","Un peu en désaccord"
QID290_Answer6,"Disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID290_Answer7,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
